,precision,recall,f1-score,occurences
argument,0.7028061224489796,0.8102941176470588,0.7527322404371585,680.0
other,0.7820945945945946,0.6652298850574713,0.718944099378882,696.0
accuracy,0.7369186046511628,0.7369186046511628,0.7369186046511628,0.7369186046511628
macro avg,0.7424503585217871,0.737762001352265,0.7358381699080203,1376.0
weighted avg,0.7429113380110057,0.7369186046511628,0.7356417272274489,1376.0
