,precision,recall,f1-score,occurences
argument,0.6427184466019418,0.47150997150997154,0.5439605587510272,702.0
other,0.5691056910569106,0.7270029673590505,0.6384364820846905,674.0
accuracy,0.596656976744186,0.596656976744186,0.596656976744186,0.596656976744186
macro avg,0.6059120688294262,0.599256469434511,0.5911985204178589,1376.0
weighted avg,0.6066610358189832,0.596656976744186,0.5902372828258013,1376.0
