,precision,recall,f1-score,occurences
argument,0.6013513513513513,0.6563421828908554,0.6276445698166432,678.0
other,0.6336477987421384,0.5773638968481375,0.6041979010494752,698.0
accuracy,0.6162790697674418,0.6162790697674418,0.6162790697674418,0.6162790697674418
macro avg,0.6174995750467449,0.6168530398694965,0.6159212354330592,1376.0
weighted avg,0.617734287600457,0.6162790697674418,0.6157508381309722,1376.0
