,precision,recall,f1-score,occurences
argument,0.8535469107551488,0.8288888888888889,0.8410372040586247,450.0
other,0.45,0.49606299212598426,0.4719101123595506,127.0
accuracy,0.755632582322357,0.755632582322357,0.755632582322357,0.755632582322357
macro avg,0.6517734553775744,0.6624759405074365,0.6564736582090877,577.0
weighted avg,0.764724627105402,0.755632582322357,0.7597908597851717,577.0
