,precision,recall,f1-score,occurences
argument,0.7688266199649737,1.0,0.8693069306930692,439.0
other,1.0,0.043478260869565216,0.08333333333333333,138.0
accuracy,0.7712305025996534,0.7712305025996534,0.7712305025996534,0.7712305025996534
macro avg,0.8844133099824869,0.5217391304347826,0.4763201320132013,577.0
weighted avg,0.8241159205626056,0.7712305025996534,0.6813271101806887,577.0
