,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.8431226059034909,0.005450161587067799,0.0024373863594083474,0.9551235012017459,0.010602479890988253,0.004741573153264859,0.8956136105229138,0.0063110907396632145,0.002822405581211275,882.4,11.058933040759412,4.945705207551299
other,0.744774787822611,0.0552394259779202,0.02470382230493947,0.42205219984060227,0.027008754299574667,0.012078682120287735,0.5382558573275122,0.030602052600666826,0.01368565397322305,271.6,11.058933040759406,4.945705207551296
accuracy,0.8298093587521663,0.00956352142899234,0.00427693680390056,0.8298093587521663,0.00956352142899234,0.00427693680390056,0.8298093587521663,0.00956352142899234,0.00427693680390056,0.8298093587521663,0.00956352142899234,0.00427693680390056
macro avg,0.7939486968630509,0.028403703706214384,0.012702522459971615,0.6885878505211741,0.014850363998035729,0.006641284678044688,0.716934733925213,0.017010442453160336,0.007607301130522958,1154.0,0.0,0.0
weighted avg,0.8201457786122667,0.013998153795076743,0.006260164689057652,0.8298093587521663,0.00956352142899234,0.00427693680390056,0.811679287286298,0.009514149665486594,0.0042548570800269815,1154.0,0.0,0.0
