,precision,recall,f1-score,occurences
argument,0.6540880503144654,0.4511930585683297,0.5340179717586649,1383.0
other,0.5778642936596218,0.7589481373265157,0.656141458793811,1369.0
accuracy,0.6042877906976745,0.6042877906976745,0.6042877906976745,0.6042877906976745
macro avg,0.6159761719870436,0.6050705979474227,0.5950797152762379,2752.0
weighted avg,0.6161700550889999,0.6042877906976745,0.5947690814065992,2752.0
