,loss,acc,auc,val_loss,val_acc,val_auc
0,48.50950622558594,0.5683780312538147,0.6315783858299255,33.32078170776367,0.6058129072189331,0.6915109157562256
1,23.600696563720703,0.6173330545425415,0.6742814183235168,15.706062316894531,0.6394187211990356,0.7404239773750305
2,10.776938438415527,0.6800317764282227,0.7421278357505798,6.902678489685059,0.6643959879875183,0.7557482719421387
3,4.596470355987549,0.7122898697853088,0.7735223174095154,2.8720524311065674,0.7120799422264099,0.769403338432312
4,1.9113231897354126,0.7389822602272034,0.8020097017288208,1.2920136451721191,0.6980018019676208,0.770484447479248
5,0.9186358451843262,0.7501136064529419,0.8157778382301331,0.7596286535263062,0.7043596506118774,0.7784504890441895
6,0.6098757386207581,0.7569286823272705,0.8328763842582703,0.6374920010566711,0.713442325592041,0.7825509309768677
7,0.5297056436538696,0.7660154700279236,0.8448407649993896,0.6290508508682251,0.696185290813446,0.773369312286377
8,0.5033009052276611,0.7819173336029053,0.8547816276550293,0.6533076763153076,0.7098092436790466,0.7818951606750488
9,0.4849976599216461,0.7889595627784729,0.8640022277832031,0.6391232013702393,0.6952770352363586,0.7805892825126648
10,0.4640428125858307,0.7996365427970886,0.8758305907249451,0.6605918407440186,0.70345139503479,0.7743100523948669
