,precision,recall,f1-score,occurences
argument,0.7385670731707317,0.706268221574344,0.7220566318926973,1372.0
other,0.7201388888888889,0.7514492753623189,0.7354609929078014,1380.0
accuracy,0.7289244186046512,0.7289244186046512,0.7289244186046512,0.7289244186046512
macro avg,0.7293529810298103,0.7288587484683314,0.7287588124002493,2752.0
weighted avg,0.7293261958782378,0.7289244186046512,0.7287782954831202,2752.0
