,precision,recall,f1-score,occurences
argument,0.7247474747474747,0.6382505559673832,0.6787544343713047,1349.0
other,0.6879795396419437,0.766928011404134,0.7253117627232897,1403.0
accuracy,0.7038517441860465,0.7038517441860465,0.7038517441860465,0.7038517441860465
macro avg,0.7063635071947092,0.7025892836857586,0.7020330985472971,2752.0
weighted avg,0.7060027752732524,0.7038517441860465,0.7024898746612156,2752.0
