,precision,recall,f1-score,occurences
argument,0.7939071389245733,0.9727906453789071,0.87429264349232,4447.0
other,0.6230529595015576,0.15117157974300832,0.24330900243309003,1323.0
accuracy,0.7844020797227036,0.7844020797227036,0.7844020797227036,0.7844020797227036
macro avg,0.7084800492130654,0.5619811125609577,0.5588008229627051,5770.0
weighted avg,0.754732081840232,0.7844020797227036,0.7296147653083753,5770.0
