,precision,recall,f1-score,occurences
argument,0.7758277546589469,0.9825847846012832,0.8670508543120008,4364.0
other,0.6872427983539094,0.11877667140825035,0.2025469981807156,1406.0
accuracy,0.7720970537261699,0.7720970537261699,0.7720970537261699,0.7720970537261699
macro avg,0.7315352765064282,0.5506807280047668,0.5347989262463582,5770.0
weighted avg,0.7542418883565409,0.7720970537261699,0.7051284242044467,5770.0
