,precision,recall,f1-score,occurences
argument,0.7752669039145907,0.9909028883329543,0.8699211340720775,4397.0
other,0.7333333333333333,0.08011653313911143,0.144451739986868,1373.0
accuracy,0.7741767764298093,0.7741767764298093,0.7741767764298093,0.7741767764298093
macro avg,0.754300118623962,0.5355097107360328,0.5071864370294727,5770.0
weighted avg,0.7652886036705584,0.7741767764298093,0.6972921084084739,5770.0
