,precision,recall,f1-score,occurences
argument,0.7801379811183733,0.9819469835466179,0.8694860380412789,4376.0
other,0.6984732824427481,0.13127690100430417,0.22101449275362323,1394.0
accuracy,0.7764298093587522,0.7764298093587522,0.7764298093587522,0.7764298093587522
macro avg,0.7393056317805606,0.5566119422754611,0.545250265397451,5770.0
weighted avg,0.7604082428248167,0.7764298093587522,0.712818909075769,5770.0
