,precision,recall,f1-score,occurences
argument,0.5976627712854758,0.7845142439737034,0.6784586228679722,1369.0
other,0.6910994764397905,0.4772234273318872,0.564585115483319,1383.0
accuracy,0.6300872093023255,0.6300872093023255,0.6300872093023255,0.6300872093023255
macro avg,0.6443811238626331,0.6308688356527953,0.6215218691756457,2752.0
weighted avg,0.644618789900453,0.6300872093023255,0.6212322199926178,2752.0
