,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7809177307368194,0.006898394439662917,0.0030850557805385706,0.9825068905155494,0.006877311559235091,0.003075627229778947,0.8701533279171751,0.0030860409060137766,0.0013801194494383686,4398.8,25.596874809241903,11.447270417003372
other,0.6818307305359111,0.04890912318040189,0.021872824830257865,0.11568294130419657,0.02623434676387827,0.011732356541866686,0.1962361655137146,0.03772640965925452,0.016871763309019558,1371.2,25.59687480924186,11.447270417003352
accuracy,0.7764644714038128,0.00530142353297303,0.0023708686794489584,0.7764644714038128,0.00530142353297303,0.0023708686794489584,0.7764644714038128,0.00530142353297303,0.0023708686794489584,0.7764644714038128,0.00530142353297303,0.0023708686794489584
macro avg,0.7313742306363651,0.02268099334902506,0.010143248585128129,0.5490949159098729,0.01022048906420085,0.004570741662169263,0.5331947467154448,0.019522932657297782,0.008730920908373688,5770.0,0.0,0.0
weighted avg,0.7574511727628034,0.009738635386808461,0.004355250146597735,0.7764644714038128,0.00530142353297303,0.0023708686794489584,0.7099576176570779,0.01197724175093726,0.0053563853476088635,5770.0,0.0,0.0
