,precision,recall,f1-score,occurences
argument,0.7749910426370477,0.9874457886327322,0.8684131285757303,4381.0
other,0.7074468085106383,0.09575233981281497,0.1686746987951807,1389.0
accuracy,0.772790294627383,0.772790294627383,0.772790294627383,0.772790294627383
macro avg,0.7412189255738431,0.5415990642227736,0.5185439136854555,5770.0
weighted avg,0.758731260799685,0.772790294627383,0.6999665637637401,5770.0
