,precision,recall,f1-score,occurences
argument,0.8537726255847061,0.9510647938377889,0.8997963776658451,4414.0
other,0.7467760844079718,0.46976401179941,0.5767315527387958,1356.0
accuracy,0.8379549393414212,0.8379549393414212,0.8379549393414212,0.8379549393414212
macro avg,0.8002743549963389,0.7104144028185995,0.7382639652023204,5770.0
weighted avg,0.8286275112284407,0.8379549393414212,0.8238733442861087,5770.0
