,precision,recall,f1-score,occurences
argument,0.8471271520431446,0.9371271225332721,0.8898572829284236,4358.0
other,0.7112750263435195,0.4780453257790368,0.5717916137229986,1412.0
accuracy,0.8247833622183709,0.8247833622183709,0.8247833622183709,0.8247833622183709
macro avg,0.7792010891933321,0.7075862241561545,0.7308244483257111,5770.0
weighted avg,0.8138822297748828,0.8247833622183709,0.8120221486272,5770.0
