,precision,recall,f1-score,occurences
argument,0.8587842072279089,0.9396571428571429,0.8974023139052609,4375.0
other,0.7314343845371313,0.5154121863799284,0.6047098402018504,1395.0
accuracy,0.8370883882149047,0.8370883882149047,0.8370883882149047,0.8370883882149047
macro avg,0.7951092958825201,0.7275346646185357,0.7510560770535557,5770.0
weighted avg,0.827995125312201,0.8370883882149047,0.8266387089111088,5770.0
