,precision,recall,f1-score,occurences
argument,0.5935135135135136,0.7979651162790697,0.680719156850589,688.0
other,0.6917960088691796,0.45348837209302323,0.5478489903424056,688.0
accuracy,0.6257267441860465,0.6257267441860465,0.6257267441860465,0.6257267441860465
macro avg,0.6426547611913466,0.6257267441860465,0.6142840735964974,1376.0
weighted avg,0.6426547611913466,0.6257267441860465,0.6142840735964973,1376.0
