,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.6075228223073901,0.04795693327195064,0.02144699255770061,0.48884950921250575,0.29883270862265104,0.13364205007612706,0.4960481890173064,0.17281826165273068,0.07728667616177018,136.2,9.654014708917737,4.317406628984581
other,0.608481562850277,0.0982957302055102,0.04395918692750003,0.6697132371070803,0.2590663800199215,0.11585800728186756,0.5948381165480339,0.1273105841076734,0.05693502406399242,139.8,9.654014708917737,4.317406628984581
accuracy,0.5818840579710145,0.030807756042726547,0.013777647349153294,0.5818840579710145,0.030807756042726547,0.013777647349153294,0.5818840579710145,0.030807756042726547,0.013777647349153294,0.5818840579710145,0.030807756042726547,0.013777647349153294
macro avg,0.6080021925788335,0.03271823220924691,0.014632038264699842,0.579281373159793,0.03632142093500581,0.01624343325001139,0.5454431527826701,0.05929545552040008,0.02651773386008595,276.0,0.0,0.0
weighted avg,0.6095688374156936,0.03352869800226918,0.014994489586027056,0.5818840579710145,0.030807756042726547,0.013777647349153294,0.5480135417011378,0.05651455932601566,0.02527407927428314,276.0,0.0,0.0
