,precision,recall,f1-score,occurences
argument,0.7924865831842576,0.985539488320356,0.8785324739712445,899.0
other,0.6388888888888888,0.09019607843137255,0.15807560137457044,255.0
accuracy,0.7876949740034662,0.7876949740034662,0.7876949740034662,0.7876949740034662
macro avg,0.7156877360365732,0.5378677833758643,0.5183040376729074,1154.0
weighted avg,0.7585460181536519,0.7876949740034662,0.7193327317596744,1154.0
