,precision,recall,f1-score,occurences
argument,0.8241308793456033,0.46215596330275227,0.5922116091109477,872.0
other,0.29473684210526313,0.6950354609929078,0.4139387539598733,282.0
accuracy,0.5190641247833622,0.5190641247833622,0.5190641247833622,0.5190641247833622
macro avg,0.5594338607254332,0.57859571214783,0.5030751815354105,1154.0
weighted avg,0.6947642255312394,0.5190641247833622,0.5486475318556591,1154.0
