,precision,recall,f1-score,occurences
argument,0.6361904761904762,0.4851125635439361,0.5504738360115369,1377.0
other,0.5834312573443008,0.7221818181818181,0.6454338641533962,1375.0
accuracy,0.6035610465116279,0.6035610465116279,0.6035610465116279,0.6035610465116279
macro avg,0.6098108667673885,0.6036471908628771,0.5979538500824666,2752.0
weighted avg,0.6098300379951669,0.6035610465116279,0.5979193442582871,2752.0
