,precision,recall,f1-score,occurences
argument,0.8823529411764706,0.033936651583710405,0.065359477124183,442.0
other,0.2375,0.9851851851851852,0.38273381294964026,135.0
accuracy,0.2564991334488735,0.2564991334488735,0.2564991334488735,0.2564991334488735
macro avg,0.5599264705882353,0.5095609183844478,0.22404664503691163,577.0
weighted avg,0.7314774696707106,0.2564991334488735,0.13961517094816348,577.0
