,precision,recall,f1-score,occurences
argument,0.8023032629558541,0.9457013574660633,0.8681204569055037,442.0
other,0.5714285714285714,0.23703703703703705,0.33507853403141363,135.0
accuracy,0.779896013864818,0.779896013864818,0.779896013864818,0.779896013864818
macro avg,0.6868659171922127,0.5913691972515502,0.6015994954684587,577.0
weighted avg,0.7482857874685349,0.779896013864818,0.7434052756438015,577.0
