,precision,recall,f1-score,occurences
argument,0.7834558823529412,0.9795449321994943,0.8705954447962413,4351.0
other,0.7303030303030303,0.16983791402396053,0.27558604917095486,1419.0
accuracy,0.7804159445407279,0.7804159445407279,0.7804159445407279,0.7804159445407279
macro avg,0.7568794563279857,0.5746914231117275,0.5730907469835981,5770.0
weighted avg,0.7703841497604241,0.7804159445407279,0.7242664443816345,5770.0
