,precision,recall,f1-score,occurences
argument,0.7820305480682839,0.9830585046306755,0.8710968775020016,4427.0
other,0.6341463414634146,0.0967982129560685,0.16795865633074936,1343.0
accuracy,0.7767764298093588,0.7767764298093588,0.7767764298093588,0.7767764298093588
macro avg,0.7080884447658493,0.539928358793372,0.5195277669163755,5770.0
weighted avg,0.7476096660110326,0.7767764298093588,0.7074374960404779,5770.0
