,precision,recall,f1-score,occurences
argument,0.7789625881077173,0.9828962371721779,0.8691268400887276,4385.0
other,0.6835443037974683,0.11696750902527075,0.1997533908754624,1385.0
accuracy,0.7750433275563259,0.7750433275563259,0.7750433275563259,0.7750433275563259
macro avg,0.7312534459525928,0.5499318730987244,0.534440115482095,5770.0
weighted avg,0.7560588924803873,0.7750433275563259,0.708454010424885,5770.0
