,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.5361155448313178,0.30394794110329704,0.1359296515856149,0.32481032402960136,0.30501942675117033,0.13640883453472694,0.3603251889556257,0.2699550792318265,0.12072758160674114,1365.2,10.639548862616314,4.758150901348129
other,0.5697105758371526,0.06780786041396683,0.03032459705888937,0.8183458887357198,0.20035722435919945,0.08960247469006934,0.6534454504843786,0.03882044082660857,0.017361028920960978,1386.8,10.639548862616314,4.758150901348129
accuracy,0.5730377906976745,0.05414549019825025,0.024214599351667223,0.5730377906976745,0.05414549019825025,0.024214599351667223,0.5730377906976745,0.05414549019825025,0.024214599351667223,0.5730377906976745,0.05414549019825025,0.024214599351667223
macro avg,0.5529130603342353,0.168648482058265,0.07542189403688683,0.5715781063826605,0.05519290559834239,0.024683017758724456,0.5068853197200023,0.12216480338080886,0.05463376096347695,2752.0,0.0,0.0
weighted avg,0.5529805352810857,0.16797876836645945,0.07512238896881893,0.5730377906976745,0.05414549019825025,0.024214599351667223,0.5077343005954545,0.12152081272749846,0.05434575958794163,2752.0,0.0,0.0
