,precision,recall,f1-score,occurences
argument,0.6012121212121212,0.7272727272727273,0.6582614465826143,1364.0
other,0.662431941923775,0.5259365994236311,0.5863453815261044,1388.0
accuracy,0.6257267441860465,0.6257267441860465,0.6257267441860465,0.6257267441860465
macro avg,0.6318220315679481,0.6266046633481792,0.6223034140543593,2752.0
weighted avg,0.6320889784605861,0.6257267441860465,0.6219898265613804,2752.0
