,precision,recall,f1-score,occurences
argument,0.7364705882352941,0.22631959508315258,0.34623893805309736,1383.0
other,0.5401804899011603,0.9181884587289992,0.6801948051948052,1369.0
accuracy,0.5704941860465116,0.5704941860465116,0.5704941860465116,0.5704941860465116
macro avg,0.6383255390682272,0.5722540269060759,0.5132168716239514,2752.0
weighted avg,0.6388248234753271,0.5704941860465116,0.5123674199270065,2752.0
