,precision,recall,f1-score,occurences
argument,0.6556291390728477,0.6494169096209913,0.6525082387403881,1372.0
other,0.6547020818377602,0.6608695652173913,0.6577713667508114,1380.0
accuracy,0.6551598837209303,0.6551598837209303,0.6551598837209303,0.6551598837209303
macro avg,0.655165610455304,0.6551432374191912,0.6551398027455997,2752.0
weighted avg,0.6551642629883925,0.6551598837209303,0.6551474526409637,2752.0
