,precision,recall,f1-score,occurences
argument,0.5976535541752933,0.6501501501501501,0.6227975548363897,1332.0
other,0.6423637759017652,0.5894366197183099,0.6147631289019463,1420.0
accuracy,0.6188226744186046,0.6188226744186046,0.6188226744186046,0.6188226744186046
macro avg,0.6200086650385292,0.61979338493423,0.618780341869168,2752.0
weighted avg,0.6207235086998536,0.6188226744186046,0.6186518844777743,2752.0
