,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.782951921114378,0.012831359715583288,0.005738358513559319,0.9908338041919116,0.005671989032933767,0.002536590609054639,0.8746433874887117,0.007283141889868684,0.0032571200711045325,2204.2,27.031463149448655,12.088837826689549
other,0.8043021956273234,0.06384680299034753,0.028553158326490784,0.1103265280264056,0.046580032118690995,0.02083122364230332,0.1904036002460654,0.07279637924801295,0.032555530502882395,680.8,27.031463149448648,12.088837826689547
accuracy,0.7830155979202773,0.012605266236373083,0.005637246435802629,0.7830155979202773,0.012605266236373083,0.005637246435802629,0.7830155979202773,0.012605266236373083,0.005637246435802629,0.7830155979202773,0.012605266236373083,0.005637246435802629
macro avg,0.7936270583708507,0.02920262812411722,0.013059812321434654,0.5505801661091586,0.020979476166665945,0.009382306968200351,0.5325234938673885,0.03852671934719026,0.017229672682074745,2885.0,0.0,0.0
weighted avg,0.7881675571945869,0.01341757120673796,0.0060005202622419925,0.7830155979202773,0.012605266236373083,0.005637246435802629,0.7131535248390307,0.02414802583364218,0.010799325457288988,2885.0,0.0,0.0
