,precision,recall,f1-score,occurences
argument,0.7813633067440174,0.9835691465084436,0.8708830066680138,2191.0
other,0.7165354330708661,0.13112391930835735,0.22168087697929353,694.0
accuracy,0.7785095320623917,0.7785095320623917,0.7785095320623917,0.7785095320623917
macro avg,0.7489493699074418,0.5573465329084005,0.5462819418236536,2885.0
weighted avg,0.765768663995606,0.7785095320623917,0.7147144527671571,2885.0
