,precision,recall,f1-score,occurences
argument,0.6735751295336787,0.18922852983988356,0.2954545454545454,687.0
other,0.5291631445477599,0.9085631349782293,0.6688034188034188,689.0
accuracy,0.5494186046511628,0.5494186046511628,0.5494186046511628,0.5494186046511628
macro avg,0.6013691370407193,0.5488958324090564,0.4821289821289821,1376.0
weighted avg,0.6012641864702354,0.5494186046511628,0.48240031125205535,1376.0
