,precision,recall,f1-score,occurences
argument,0.7222222222222222,0.11353711790393013,0.19622641509433963,687.0
other,0.5197160883280757,0.9564586357039188,0.6734798160449668,689.0
accuracy,0.5356104651162791,0.5356104651162791,0.5356104651162791,0.5356104651162791
macro avg,0.620969155275149,0.5349978768039244,0.4348531155696532,1376.0
weighted avg,0.6208219851197027,0.5356104651162791,0.43519995670406497,1376.0
