,precision,recall,f1-score,occurences
argument,0.6111111111111112,0.5076923076923077,0.5546218487394958,130.0
other,0.6190476190476191,0.7123287671232876,0.6624203821656051,146.0
accuracy,0.6159420289855072,0.6159420289855072,0.6159420289855072,0.6159420289855072
macro avg,0.6150793650793651,0.6100105374077976,0.6085211154525505,276.0
weighted avg,0.6153094087876697,0.6159420289855072,0.6116457106243217,276.0
