,precision,recall,f1-score,occurences
argument,0.462406015037594,0.9389312977099237,0.6196473551637279,131.0
other,0.2,0.013793103448275862,0.025806451612903226,145.0
accuracy,0.4528985507246377,0.4528985507246377,0.4528985507246377,0.4528985507246377
macro avg,0.331203007518797,0.4763622005790998,0.32272690338831556,276.0
weighted avg,0.3245477824997276,0.4528985507246377,0.30766572105188156,276.0
