,precision,recall,f1-score,occurences
argument,0.66,0.5076923076923077,0.5739130434782608,130.0
other,0.6363636363636364,0.7671232876712328,0.6956521739130435,146.0
accuracy,0.644927536231884,0.644927536231884,0.644927536231884,0.644927536231884
macro avg,0.6481818181818182,0.6374077976817702,0.6347826086956521,276.0
weighted avg,0.6474967061923583,0.644927536231884,0.6383112791430371,276.0
