,precision,recall,f1-score,occurences
argument,0.6427364864864865,0.5599705665930832,0.598505701926858,1359.0
other,0.6186224489795918,0.6963388370423547,0.6551840594393786,1393.0
accuracy,0.6289970930232558,0.6289970930232558,0.6289970930232558,0.6289970930232558
macro avg,0.6306794677330392,0.6281547018177189,0.6268448806831184,2752.0
weighted avg,0.6305305074722771,0.6289970930232558,0.6271950013508918,2752.0
