,loss,acc,auc,val_loss,val_acc,val_auc
0,52.14222717285156,0.5325987935066223,0.5534056425094604,51.260318756103516,0.507266104221344,0.6618431806564331
1,50.43808364868164,0.5489550232887268,0.5788316130638123,49.588409423828125,0.507266104221344,0.6620919108390808
2,48.7933349609375,0.5511131286621094,0.5879566669464111,47.91922378540039,0.5113533139228821,0.6615378260612488
3,47.2103385925293,0.5517946481704712,0.5803244113922119,46.34699249267578,0.5640326738357544,0.6623440980911255
4,45.67599868774414,0.557133138179779,0.5828310251235962,44.84169387817383,0.563124418258667,0.6620262861251831
5,44.18347930908203,0.5521354079246521,0.5804468393325806,43.372798919677734,0.5676657557487488,0.6621418595314026
6,42.745880126953125,0.5542935132980347,0.5765799283981323,41.93051528930664,0.5794731974601746,0.6628189086914062
7,41.33571243286133,0.5569059252738953,0.5802004337310791,40.51429748535156,0.5999091863632202,0.662057638168335
8,39.97223663330078,0.5520218014717102,0.5818246006965637,39.2003059387207,0.5921888947486877,0.662643551826477
9,38.64006042480469,0.5587233304977417,0.5863946676254272,37.88916778564453,0.5953678488731384,0.6608377695083618
10,37.36042785644531,0.5515674948692322,0.5775522589683533,36.62065887451172,0.5949137210845947,0.6610671281814575
11,36.10313415527344,0.557928204536438,0.5871544480323792,35.37308883666992,0.6008174419403076,0.6606541872024536
12,34.880943298339844,0.5598591566085815,0.5899100303649902,34.17412185668945,0.6012715697288513,0.6612606048583984
13,33.7021598815918,0.5563380122184753,0.586516261100769,33.00722885131836,0.6021798253059387,0.6616683006286621
14,32.550994873046875,0.5584961175918579,0.5905473232269287,31.866729736328125,0.6039963960647583,0.6617845296859741
15,31.431184768676758,0.5645161271095276,0.5916550159454346,30.769325256347656,0.6026339530944824,0.6614838242530823
16,30.354469299316406,0.5598591566085815,0.5831260681152344,29.70003890991211,0.6008174419403076,0.661817193031311
17,29.28591537475586,0.5686051845550537,0.5932422876358032,28.662128448486328,0.6012715697288513,0.661874532699585
18,28.25648307800293,0.5622444152832031,0.5928322672843933,27.64822769165039,0.6021798253059387,0.6616826057434082
19,27.255115509033203,0.5713312029838562,0.5944618582725525,26.65598487854004,0.601725697517395,0.6624054908752441
20,26.277225494384766,0.5638346076011658,0.5948900580406189,25.697778701782227,0.6030880808830261,0.6614974737167358
21,25.334213256835938,0.5688323378562927,0.5952358245849609,24.76069450378418,0.6076294183731079,0.6616740226745605
22,24.423452377319336,0.5603135228157043,0.5875643491744995,23.851064682006836,0.6148955225944519,0.6614140868186951
23,23.520973205566406,0.55747389793396,0.5889954566955566,22.967914581298828,0.6176203489303589,0.6612061262130737
24,22.640975952148438,0.5690594911575317,0.6019121408462524,22.109804153442383,0.6194368600845337,0.6613600254058838
25,21.79776954650879,0.5657655596733093,0.600360631942749,21.27509880065918,0.6235240697860718,0.6617189645767212
26,20.981033325195312,0.567582905292511,0.5976558327674866,20.464746475219727,0.6276112794876099,0.6613150835037231
27,20.197084426879883,0.558155357837677,0.5831574201583862,19.67940902709961,0.6276112794876099,0.6617982387542725
28,19.40019989013672,0.5674693584442139,0.6001213788986206,18.916397094726562,0.6248864531517029,0.6620168089866638
29,18.661487579345703,0.5646297335624695,0.5935827493667603,18.175016403198242,0.6248864531517029,0.6616014242172241
30,17.919492721557617,0.5626987814903259,0.5946786403656006,17.455759048461914,0.626248836517334,0.6619075536727905
31,17.218547821044922,0.5650840401649475,0.5903459787368774,16.756698608398438,0.6257947087287903,0.6623753309249878
32,16.51981544494629,0.56781005859375,0.5971565246582031,16.078975677490234,0.6248864531517029,0.6619956493377686
33,15.856965065002441,0.5615629553794861,0.5931217670440674,15.42231273651123,0.6239781975746155,0.6618897914886475
34,15.200663566589355,0.5682644248008728,0.6020961999893188,14.784428596496582,0.6253405809402466,0.6624619960784912
35,14.565370559692383,0.5726942420005798,0.6042270064353943,14.16622257232666,0.6248864531517029,0.6622087359428406
36,13.970437049865723,0.5639482140541077,0.5951551198959351,13.567310333251953,0.6248864531517029,0.6623307466506958
37,13.371899604797363,0.5688323378562927,0.601632833480835,12.987727165222168,0.6221616864204407,0.6623315811157227
38,12.7997407913208,0.5763289332389832,0.6032835245132446,12.426405906677246,0.6257947087287903,0.6621702909469604
39,12.252265930175781,0.5647432804107666,0.5957632064819336,11.883605003356934,0.6212534308433533,0.662308931350708
40,11.714519500732422,0.5695138573646545,0.5992978811264038,11.358569145202637,0.6207993030548096,0.6620721817016602
41,11.201210975646973,0.5650840401649475,0.5967395305633545,10.850846290588379,0.621707558631897,0.6622557640075684
42,10.682467460632324,0.5759881734848022,0.6147400736808777,10.36048412322998,0.6207993030548096,0.6624207496643066
43,10.216167449951172,0.5661063194274902,0.5979617834091187,9.886444091796875,0.6226158142089844,0.6623489856719971
44,9.748738288879395,0.5699682235717773,0.5978715419769287,9.430415153503418,0.6148955225944519,0.6622968912124634
45,9.299263000488281,0.5669013857841492,0.59822678565979,8.988241195678711,0.6207993030548096,0.6627441644668579
46,8.867364883422852,0.562130868434906,0.5994057655334473,8.562545776367188,0.6239781975746155,0.6623873114585876
47,8.439680099487305,0.5723534822463989,0.6077295541763306,8.152546882629395,0.6244323253631592,0.6626125574111938
48,8.0394926071167,0.5662199258804321,0.6012189388275146,7.758003234863281,0.6226158142089844,0.6630255579948425
49,7.6516571044921875,0.5738300681114197,0.6030906438827515,7.37815523147583,0.6221616864204407,0.6630164384841919
50,7.2720842361450195,0.5808723568916321,0.6134173274040222,7.013235569000244,0.6257947087287903,0.6629483699798584
51,6.912909030914307,0.5758746266365051,0.6070767641067505,6.662026882171631,0.6239781975746155,0.6622717976570129
52,6.578821182250977,0.5690594911575317,0.5989346504211426,6.324690341949463,0.6253405809402466,0.6633609533309937
53,6.238066673278809,0.5765560865402222,0.6111801266670227,6.0015058517456055,0.6257947087287903,0.662968635559082
54,5.926568508148193,0.5680372714996338,0.6002473831176758,5.69072961807251,0.6244323253631592,0.6630556583404541
55,5.615187644958496,0.581440269947052,0.6130449175834656,5.393440246582031,0.6235240697860718,0.6635448932647705
56,5.322017669677734,0.5700817704200745,0.6106613874435425,5.109309196472168,0.6253405809402466,0.6634942293167114
57,5.044154644012451,0.5825760960578918,0.6143696308135986,4.8373847007751465,0.628973662853241,0.6634063720703125
58,4.786431312561035,0.5715583562850952,0.6007516384124756,4.576679706573486,0.626248836517334,0.6628015041351318
59,4.522853374481201,0.5689459443092346,0.6072252988815308,4.3282151222229,0.6257947087287903,0.6627801060676575
60,4.281521320343018,0.5741708278656006,0.6108813285827637,4.091538906097412,0.6271571516990662,0.6630193591117859
61,4.048523902893066,0.5759881734848022,0.6080232858657837,3.8650853633880615,0.626248836517334,0.6636027097702026
62,3.8243935108184814,0.5799636244773865,0.6137665510177612,3.6498472690582275,0.6235240697860718,0.6640552878379822
63,3.6109983921051025,0.5815538167953491,0.6155025362968445,3.445382595062256,0.6248864531517029,0.6638193130493164
64,3.422079086303711,0.5665606260299683,0.6023097634315491,3.251011848449707,0.6207993030548096,0.6633741855621338
65,3.226278305053711,0.5812130570411682,0.6135019063949585,3.0665266513824463,0.6212534308433533,0.6633230447769165
66,3.0523600578308105,0.5721263289451599,0.6061712503433228,2.8916590213775635,0.6271571516990662,0.6639291048049927
67,2.874488353729248,0.581440269947052,0.6143374443054199,2.7265164852142334,0.6212534308433533,0.6639282703399658
68,2.7121074199676514,0.577237606048584,0.6120895147323608,2.569892644882202,0.6185286045074463,0.6646621227264404
69,2.56695556640625,0.5696274638175964,0.6051173210144043,2.4220705032348633,0.6148955225944519,0.6655095815658569
70,2.409398317337036,0.5830304622650146,0.6191002130508423,2.2821342945098877,0.6212534308433533,0.6655652523040771
71,2.280890464782715,0.5788277983665466,0.6146128177642822,2.1547796726226807,0.6053587794303894,0.6661090850830078
72,2.1532247066497803,0.5801908373832703,0.6170124411582947,2.0277745723724365,0.6207993030548096,0.6667510271072388
73,2.0237843990325928,0.586665153503418,0.6241710186004639,1.9122480154037476,0.6148955225944519,0.6665616035461426
74,1.9167615175247192,0.581440269947052,0.6190056800842285,1.8060394525527954,0.6135331392288208,0.6694746613502502
75,1.8079304695129395,0.5896183848381042,0.6234966516494751,1.7044283151626587,0.6148955225944519,0.6690006256103516
76,1.7045267820358276,0.5843934416770935,0.6251828074455261,1.607367992401123,0.6253405809402466,0.6678867936134338
77,1.6135743856430054,0.5896183848381042,0.6286803483963013,1.519357681274414,0.6230699419975281,0.6679049730300903
78,1.5283620357513428,0.5874602198600769,0.6269973516464233,1.4389212131500244,0.608991801738739,0.6698765158653259
79,1.4552401304244995,0.586665153503418,0.6230064630508423,1.361509919166565,0.6194368600845337,0.6691099405288696
80,1.3789161443710327,0.5842798948287964,0.6258621215820312,1.2910882234573364,0.6162579655647278,0.6685959100723267
81,1.3098938465118408,0.5870059132575989,0.6253572702407837,1.226205825805664,0.6130790114402771,0.6698576211929321
82,1.2403167486190796,0.5949568152427673,0.6322968602180481,1.170422911643982,0.6053587794303894,0.6702568531036377
83,1.189501166343689,0.5890504121780396,0.626044511795044,1.113049030303955,0.6103542447090149,0.6692225933074951
84,1.1320407390594482,0.5945025086402893,0.6329460740089417,1.062020182609558,0.6126248836517334,0.6712924242019653
85,1.0853508710861206,0.5916628837585449,0.6313633918762207,1.016886591911316,0.6112625002861023,0.6710391044616699
86,1.037900686264038,0.5962062478065491,0.6342995762825012,0.9859844446182251,0.5903723835945129,0.671485185623169
87,1.0004948377609253,0.5946160554885864,0.6315849423408508,0.9446264505386353,0.5962761044502258,0.670242428779602
88,0.9595517516136169,0.5952975749969482,0.6346087455749512,0.9011616706848145,0.6108083724975586,0.6720730066299438
89,0.9214723110198975,0.5976828932762146,0.6399496793746948,0.8707432150840759,0.6144413948059082,0.6732492446899414
90,0.8982036113739014,0.5943889021873474,0.6340953707695007,0.8410181999206543,0.6158038377761841,0.6736562252044678
91,0.8665173053741455,0.6002953052520752,0.6407416462898254,0.8263193368911743,0.5985468029975891,0.6728019714355469
92,0.8502345681190491,0.5853021144866943,0.6281486749649048,0.797398567199707,0.6067211627960205,0.6730318069458008
93,0.8246549963951111,0.5982508063316345,0.6385754942893982,0.7810080051422119,0.6012715697288513,0.6743379831314087
94,0.8081880211830139,0.592117190361023,0.6351029872894287,0.7635329961776733,0.5985468029975891,0.6733309030532837
95,0.7856596112251282,0.6013175845146179,0.6399327516555786,0.7458198666572571,0.6035422086715698,0.6729233264923096
96,0.776664674282074,0.5932530760765076,0.6342135667800903,0.7298555970191956,0.6062670350074768,0.6711781024932861
97,0.768669605255127,0.5880281925201416,0.6289879083633423,0.7276585102081299,0.6008174419403076,0.6744831800460815
98,0.7473304271697998,0.6079055070877075,0.6440348029136658,0.7066612243652344,0.6185286045074463,0.6717532277107239
99,0.7428871989250183,0.5947296619415283,0.634511411190033,0.7078973054885864,0.5958219766616821,0.6722854971885681
100,0.7303377389907837,0.6001817584037781,0.6394212245941162,0.6901746392250061,0.6158038377761841,0.6734204292297363
101,0.7218640446662903,0.5990458726882935,0.6403176784515381,0.6902914047241211,0.6071752905845642,0.6729789972305298
102,0.7146254777908325,0.59654700756073,0.6412829160690308,0.6808207035064697,0.6185286045074463,0.6756746768951416
103,0.7114005088806152,0.5992730855941772,0.6417088508605957,0.6789793372154236,0.6067211627960205,0.6744365692138672
104,0.7074154615402222,0.596092700958252,0.6416939496994019,0.6708171963691711,0.6194368600845337,0.6726901531219482
105,0.7039871215820312,0.6029077768325806,0.6419456005096436,0.6693528890609741,0.6171662211418152,0.6755455136299133
106,0.6953105926513672,0.6066560745239258,0.6515368223190308,0.6740211248397827,0.6026339530944824,0.675899088382721
107,0.6943472623825073,0.605179488658905,0.6511083841323853,0.6808059811592102,0.580381453037262,0.6754857301712036
108,0.6934106945991516,0.610858678817749,0.6499834656715393,0.6822997331619263,0.5758401155471802,0.6744790077209473
