,precision,recall,f1-score,occurences
argument,0.7106017191977078,0.18329637841832963,0.2914218566392479,1353.0
other,0.5401581356637536,0.9278055754110078,0.6827985270910046,1399.0
accuracy,0.5617732558139535,0.5617732558139535,0.5617732558139535,0.5617732558139535
macro avg,0.6253799274307307,0.5555509769146687,0.4871101918651263,2752.0
weighted avg,0.623955435271835,0.5617732558139535,0.4903811451428844,2752.0
