,precision,recall,f1-score,occurences
argument,0.7259158751696065,0.7567185289957568,0.7409972299168974,707.0
other,0.730829420970266,0.6980568011958147,0.7140672782874619,669.0
accuracy,0.7281976744186046,0.7281976744186046,0.7281976744186046,0.7281976744186046
macro avg,0.7283726480699363,0.7273876650957858,0.7275322541021796,1376.0
weighted avg,0.7283048011439097,0.7281976744186046,0.7279041066319465,1376.0
