,precision,recall,f1-score,occurences
argument,0.7879858657243817,0.9669100867183934,0.8683266728148376,4382.0
other,0.6310432569974554,0.1786743515850144,0.2784952274003369,1388.0
accuracy,0.7772963604852686,0.7772963604852686,0.7772963604852686,0.7772963604852686
macro avg,0.7095145613609186,0.5727922191517039,0.5734109501075872,5770.0
weighted avg,0.7502326004015094,0.7772963604852686,0.7264400096891309,5770.0
