,precision,recall,f1-score,occurences
argument,0.7634315424610052,1.0,0.8658476658476658,4405.0
other,0.0,0.0,0.0,1365.0
accuracy,0.7634315424610052,0.7634315424610052,0.7634315424610052,0.7634315424610052
macro avg,0.3817157712305026,0.5,0.4329238329238329,5770.0
weighted avg,0.5828277200243897,0.7634315424610052,0.6610154190743445,5770.0
