,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.40971115537848607,0.42229738160526,0.1888571303979061,0.2068486434190721,0.42241122024335065,0.18890804058455346,0.1554821414040613,0.2789139050893752,0.12473409032995349,263.4,17.09678332318685,7.64591394144611
other,0.5746830038163834,0.1273916098710565,0.0569712598869631,0.8166735851667358,0.3836902222755271,0.17159148386201653,0.5891876414649868,0.204910960866014,0.09163896756624129,287.6,17.09678332318685,7.64591394144611
accuracy,0.5186932849364791,0.031155768562979677,0.013933283279614699,0.5186932849364791,0.031155768562979677,0.013933283279614699,0.5186932849364791,0.031155768562979677,0.013933283279614699,0.5186932849364791,0.031155768562979677,0.013933283279614699
macro avg,0.49219707959743475,0.23979640130246493,0.10724021081442614,0.511761114292904,0.019634965246078034,0.008781023405215273,0.37233489143452403,0.047087841687147185,0.021058322985241896,551.0,0.0,0.0
weighted avg,0.48752175852607327,0.2365199904523879,0.1057749553378281,0.5186932849364791,0.031155768562979677,0.013933283279614699,0.37844017662734725,0.05126807822653885,0.022927781598063544,551.0,0.0,0.0
