,precision,recall,f1-score,occurences
argument,0.6935179358086847,0.8193308550185874,0.7511929107021131,1345.0
other,0.7910576096302665,0.6538734896943852,0.7159533073929962,1407.0
accuracy,0.7347383720930233,0.7347383720930233,0.7347383720930233,0.7347383720930233
macro avg,0.7422877727194757,0.7366021723564863,0.7335731090475547,2752.0
weighted avg,0.7433865117777856,0.7347383720930233,0.7331761513067907,2752.0
