,precision,recall,f1-score,occurences
argument,0.7165450121654501,0.8342776203966006,0.7709424083769634,1412.0
other,0.7888086642599278,0.6522388059701493,0.7140522875816993,1340.0
accuracy,0.7456395348837209,0.7456395348837209,0.7456395348837209,0.7456395348837209
macro avg,0.7526768382126889,0.7432582131833749,0.7424973479793313,2752.0
weighted avg,0.7517315288102903,0.7456395348837209,0.7432415501408973,2752.0
