,precision,recall,f1-score,occurences
argument,0.8472529684041055,0.9542157751586582,0.8975588956401237,4412.0
other,0.7478152309612984,0.4410898379970545,0.554886521537749,1358.0
accuracy,0.8334488734835356,0.8334488734835356,0.8334488734835356,0.8334488734835356
macro avg,0.797534099682702,0.6976528065778563,0.7262227085889363,5770.0
weighted avg,0.8238497712728522,0.8334488734835356,0.8169091410420258,5770.0
