,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.8435765428442874,0.005197597940175983,0.0023244364627892766,0.9495691948453262,0.01116867409889301,0.004994782900733195,0.8933914082370166,0.0037303940247749964,0.0016682829244511852,4408.2,16.361540269791213,7.31710325197068
other,0.7270185852760396,0.0281531757467914,0.012590482950464794,0.42947166264379744,0.0339632100340076,0.015188809274028789,0.5387850137072122,0.02302049390634573,0.010295077850041745,1361.8,16.36154026979123,7.317103251970688
accuracy,0.8268977469670711,0.005010134534769781,0.0022406002792329026,0.8268977469670711,0.005010134534769781,0.0022406002792329026,0.8268977469670711,0.005010134534769781,0.0022406002792329026,0.8268977469670711,0.005010134534769781,0.0022406002792329026
macro avg,0.7852975640601635,0.013183615385613625,0.005895892038288834,0.6895204287445618,0.012694982570839654,0.005677368800314501,0.7160882109721143,0.011517800982263326,0.005150917189530929,5770.0,0.0,0.0
weighted avg,0.8160211499315142,0.00624322436026063,0.002792054813665081,0.8268977469670711,0.005010134534769781,0.0022406002792329026,0.8097405615035091,0.005620897645583371,0.0025137418460185875,5770.0,0.0,0.0
