,precision,recall,f1-score,occurences
argument,0.8762035763411279,0.7141255605381166,0.7869054972205064,892.0
other,0.4028103044496487,0.6564885496183206,0.4992743105950653,262.0
accuracy,0.7010398613518197,0.7010398613518197,0.7010398613518197,0.7010398613518197
macro avg,0.6395069403953884,0.6853070550782185,0.6430899039077859,1154.0
weighted avg,0.7687260744038943,0.7010398613518197,0.7216027494771219,1154.0
