,precision,recall,f1-score,occurences
argument,0.7618044584869229,0.9963269054178145,0.8634238535760468,4356.0
other,0.7808219178082192,0.04031117397454031,0.07666442501681237,1414.0
accuracy,0.7620450606585789,0.7620450606585789,0.7620450606585789,0.7620450606585789
macro avg,0.771313188147571,0.5183190396961774,0.4700441392964296,5770.0
weighted avg,0.7664648895926963,0.7620450606585789,0.6706200698701963,5770.0
