,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.78016525146719,0.015351659926759915,0.006865471032738922,0.9740671445116396,0.023910622768047052,0.01069315557874148,0.866068524484694,0.002254017312948387,0.001008027186842802,4385.4,21.173096136370724,9.468896451012618
other,0.6637960933606679,0.09268593304242416,0.04145040936817086,0.12900540807437766,0.08491106901444655,0.03797338447169571,0.20122385390129588,0.1097155177586814,0.04906627117899939,1384.6,21.17309613637082,9.468896451012661
accuracy,0.7710571923743501,0.005576981944438135,0.002494102147410525,0.7710571923743501,0.005576981944438135,0.002494102147410525,0.7710571923743501,0.005576981944438135,0.002494102147410525,0.7710571923743501,0.005576981944438135,0.002494102147410525
macro avg,0.7219806724139289,0.03874494565050131,0.017327266451811145,0.5515362762930087,0.03054875790258755,0.013661819859673931,0.5336461891929949,0.054821344923036086,0.024516850773174333,5770.0,0.0,0.0
weighted avg,0.7524924410480125,0.010588815006106658,0.004735462030964867,0.7710571923743501,0.005576981944438135,0.002494102147410525,0.7062974115715667,0.028264824899263036,0.012640413969376159,5770.0,0.0,0.0
