,precision,recall,f1-score,occurences
argument,0.7917693912383842,0.9521094640820981,0.8645682335887347,4385.0
other,0.5774647887323944,0.2072202166064982,0.30499468650371947,1385.0
accuracy,0.7733102253032929,0.7733102253032929,0.7733102253032929,0.7733102253032929
macro avg,0.6846170899853893,0.5796648403442981,0.5847814600462271,5770.0
weighted avg,0.7403288584011578,0.7733102253032929,0.7302511863248272,5770.0
