,precision,recall,f1-score,occurences
argument,0.7521663778162911,1.0,0.8585558852621168,434.0
other,0.0,0.0,0.0,143.0
accuracy,0.7521663778162911,0.7521663778162911,0.7521663778162911,0.7521663778162911
macro avg,0.37608318890814557,0.5,0.4292779426310584,577.0
weighted avg,0.5657542599172797,0.7521663778162911,0.6457768703704656,577.0
