,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.7844532682426926,0.04208347658642774,0.018820302875354647,0.9854421251069981,0.016077628599930036,0.007190134093287666,0.872706483192168,0.020341871711436425,0.009097161587270365,436.8,10.377861051295685,4.641120554348917
other,0.39057213930348256,0.3950483563832307,0.17667099585449336,0.148160739979445,0.1922179670686164,0.08596248817244845,0.20606574334021638,0.2622236505704966,0.11726998159675639,140.2,10.377861051295685,4.641120554348917
accuracy,0.7816291161178509,0.04008677125206368,0.01792734910361975,0.7816291161178509,0.04008677125206368,0.01792734910361975,0.7816291161178509,0.04008677125206368,0.01792734910361975,0.7816291161178509,0.04008677125206368,0.01792734910361975
macro avg,0.5875127037730875,0.21828731163345813,0.0976210534876186,0.5668014325432216,0.08855833627671385,0.03960449197780356,0.5393861132661921,0.14016756846635728,0.06268484226632616,577.0,0.0,0.0
weighted avg,0.686682509991399,0.13317985105259003,0.059559840037377645,0.7816291161178509,0.04008677125206368,0.01792734910361975,0.7104156975488409,0.08203697228082071,0.03668804933763622,577.0,0.0,0.0
