,precision,recall,f1-score,occurences
argument,0.733102253032929,1.0,0.846,423.0
other,0.0,0.0,0.0,154.0
accuracy,0.733102253032929,0.733102253032929,0.733102253032929,0.733102253032929
macro avg,0.3665511265164645,0.5,0.423,577.0
weighted avg,0.5374389134019566,0.733102253032929,0.6202045060658579,577.0
