,loss,acc,auc,val_loss,val_acc,val_auc
0,1.777853012084961,0.48429036140441895,0.49052995443344116,0.5344971418380737,0.7683982849121094,0.6431639790534973
1,1.4901330471038818,0.5086674094200134,0.5034562945365906,0.5204567909240723,0.7705627679824829,0.651460587978363
2,1.238721489906311,0.5492957830429077,0.5355773568153381,0.5327469706535339,0.7705627679824829,0.5995331406593323
3,1.1702642440795898,0.5585048794746399,0.5208076238632202,0.5259422063827515,0.7705627679824829,0.6284646987915039
4,1.086832046508789,0.5655471086502075,0.5048876404762268,0.518988847732544,0.7727272510528564,0.6616513729095459
5,0.973284900188446,0.5872156023979187,0.5254839658737183,0.5129882097244263,0.7727272510528564,0.6865812540054321
6,0.8897867798805237,0.6143012046813965,0.5279297828674316,0.5032244920730591,0.7727272510528564,0.7158063650131226
7,0.871376097202301,0.6056337952613831,0.5037503242492676,0.501014769077301,0.7727272510528564,0.729465126991272
8,0.7729952931404114,0.6305525302886963,0.5513761043548584,0.497952938079834,0.7727272510528564,0.7428838014602661
9,0.7639027237892151,0.6338028311729431,0.5365292429924011,0.49656984210014343,0.7727272510528564,0.7586634159088135
10,0.7350649237632751,0.6446370482444763,0.5615818500518799,0.49715280532836914,0.7727272510528564,0.7627450823783875
11,0.726587176322937,0.6646803617477417,0.5474081039428711,0.4932880699634552,0.7727272510528564,0.7762705087661743
12,0.7142797112464905,0.6771397590637207,0.5612943172454834,0.4903543293476105,0.7727272510528564,0.7822462320327759
13,0.6547291874885559,0.7058504819869995,0.5983737707138062,0.48346981406211853,0.7727272510528564,0.7920634746551514
14,0.6798591017723083,0.6901408433914185,0.5645931959152222,0.4823189079761505,0.7727272510528564,0.7995065450668335
15,0.6434217095375061,0.6966413855552673,0.5911920666694641,0.468816339969635,0.7792207598686218,0.7981725931167603
16,0.6454749703407288,0.6955579519271851,0.6013015508651733,0.4641873836517334,0.7792207598686218,0.8039349317550659
17,0.6478469371795654,0.7004333734512329,0.5929359197616577,0.4641580879688263,0.7792207598686218,0.8057622909545898
18,0.6264983415603638,0.7199349999427795,0.59520423412323,0.4597415030002594,0.7792207598686218,0.8173002004623413
19,0.6128751039505005,0.7156013250350952,0.6078342199325562,0.4569745361804962,0.7792207598686218,0.8221422433853149
20,0.6146391034126282,0.7188515663146973,0.5972540378570557,0.45015987753868103,0.7857142686843872,0.8208349943161011
21,0.5928161144256592,0.730227530002594,0.6228522062301636,0.4507860839366913,0.7792207598686218,0.827237606048584
22,0.6005378365516663,0.7269772291183472,0.6174560785293579,0.4462446868419647,0.7835497856140137,0.8302788734436035
23,0.5789487361907959,0.7470206022262573,0.6436469554901123,0.440340518951416,0.7878788113594055,0.8267840147018433
24,0.5752121210098267,0.7448537349700928,0.6294972896575928,0.4378737211227417,0.7878788113594055,0.8332399129867554
25,0.5778729319572449,0.7372697591781616,0.6339399218559265,0.4368661642074585,0.790043294429779,0.8344271183013916
26,0.571293294429779,0.744312047958374,0.6370773315429688,0.4368939995765686,0.790043294429779,0.8348405361175537
27,0.5429738163948059,0.7562296986579895,0.6791681051254272,0.42493465542793274,0.8051947951316833,0.8326263427734375
28,0.5523011684417725,0.755687952041626,0.6625710725784302,0.4342988431453705,0.8116883039474487,0.8309057354927063
29,0.5283429026603699,0.7562296986579895,0.6841168403625488,0.4228145182132721,0.8051947951316833,0.8350006341934204
30,0.5157049298286438,0.7703142166137695,0.7056119441986084,0.42265585064888,0.8008658289909363,0.8410564064979553
31,0.5298387408256531,0.7621884942054749,0.6829922795295715,0.424554705619812,0.8008658289909363,0.8424036502838135
32,0.5296706557273865,0.7583965063095093,0.6862907409667969,0.41713064908981323,0.8116883039474487,0.839949369430542
33,0.5207603573799133,0.7573131322860718,0.700682520866394,0.41829806566238403,0.8160173296928406,0.8361478447914124
34,0.5116122364997864,0.7600216865539551,0.7068899273872375,0.40927040576934814,0.8181818127632141,0.840869665145874
35,0.49288880825042725,0.7865655422210693,0.7374760508537292,0.4128229320049286,0.8095238208770752,0.8402427434921265
36,0.5058490037918091,0.7751895785331726,0.7208717465400696,0.41201508045196533,0.8095238208770752,0.8406162261962891
37,0.4750443696975708,0.783856987953186,0.7586620450019836,0.40007761120796204,0.8181818127632141,0.8415366411209106
38,0.490741103887558,0.7827735543251038,0.7368237972259521,0.39709922671318054,0.822510838508606,0.8460050821304321
39,0.47762331366539,0.7887324094772339,0.7535718679428101,0.3979950249195099,0.8181818127632141,0.8459650278091431
40,0.4717782735824585,0.7784398794174194,0.761055588722229,0.3918812870979309,0.8311688303947449,0.8473522663116455
41,0.4663878381252289,0.7930660843849182,0.7639319896697998,0.38636529445648193,0.8463203310966492,0.8463518619537354
42,0.46893632411956787,0.7973997592926025,0.7678486108779907,0.3909708857536316,0.8290043473243713,0.8442842960357666
43,0.4688553214073181,0.780606746673584,0.7643522024154663,0.3925011456012726,0.826839804649353,0.8450047373771667
44,0.43720686435699463,0.8190682530403137,0.8049802184104919,0.4016425907611847,0.8181818127632141,0.8442977666854858
