,precision_mean,precision_std,precision_sem,recall_mean,recall_std,recall_sem,f1-score_mean,f1-score_std,f1-score_sem,occurences_mean,occurences_std,occurences_sem
argument,0.6650590845378043,0.040506260511857455,0.018114950403765737,0.5824687660645793,0.20351207069021196,0.09101336486101129,0.5958807562444239,0.14055165092845381,0.06285660916516883,1370.0,11.247221879202005,5.029910535983722
other,0.63969788606366,0.05884304841615431,0.026315411252366472,0.6941490774644795,0.12961531861666445,0.05796573267043114,0.6560743328292279,0.017263748465603104,0.007720583023109246,1382.0,11.247221879202005,5.029910535983722
accuracy,0.6378633720930232,0.03811996676339648,0.017047767396597434,0.6378633720930232,0.03811996676339648,0.017047767396597434,0.6378633720930232,0.03811996676339648,0.017047767396597434,0.6378633720930232,0.03811996676339648,0.017047767396597434
macro avg,0.6523784853007321,0.0105825655081698,0.004732667170522456,0.6383089217645294,0.037414190522968946,0.016732134666497395,0.625977544536826,0.06327708020828234,0.028298370552685168,2752.0,0.0,0.0
weighted avg,0.6525393545177172,0.010483692481468297,0.004688449808753313,0.6378633720930232,0.03811996676339648,0.017047767396597434,0.6257909340248242,0.06364405694256935,0.028462487537490495,2752.0,0.0,0.0
