,precision,recall,f1-score,occurences
argument,0.6022646850672329,0.6117900790797987,0.6069900142653353,1391.0
other,0.5967139656460044,0.5870683321087435,0.5918518518518519,1361.0
accuracy,0.5995639534883721,0.5995639534883721,0.5995639534883721,0.5995639534883721
macro avg,0.5994893253566187,0.5994292055942712,0.5994209330585936,2752.0
weighted avg,0.5995195800046268,0.5995639534883721,0.5995034448450043,2752.0
