,precision,recall,f1-score,occurences
argument,0.6878048780487804,0.2024407753050969,0.3128119800332778,1393.0
other,0.5256191289496157,0.905813097866078,0.66522561469873,1359.0
accuracy,0.549781976744186,0.549781976744186,0.549781976744186,0.549781976744186
macro avg,0.6067120034991981,0.5541269365855874,0.4890187973660039,2752.0
weighted avg,0.6077138776760461,0.549781976744186,0.4868418236053525,2752.0
